date,OT
2017/02/16 03:30:00,-0.0862363
2017/02/16 03:45:00,-0.085304478
2017/02/16 04:00:00,-0.084530396
2017/02/16 04:15:00,-0.08472156
2017/02/16 04:30:00,-0.084779117
2017/02/16 04:45:00,-0.084837245
2017/02/16 05:00:00,-0.085499655
2017/02/16 05:15:00,-0.082882623
2017/02/16 05:30:00,-0.084130221
2017/02/16 05:45:00,-0.084185529
2017/02/16 06:00:00,-0.084156061
2017/02/16 06:15:00,-0.083484333
2017/02/16 06:30:00,-0.084562362
2017/02/16 06:45:00,-0.08371536
2017/02/16 07:00:00,-0.319360596
2017/02/16 07:15:00,-0.059097795
2017/02/16 07:30:00,0.35381087
2017/02/16 07:45:00,0.01550285
2017/02/16 08:00:00,0.165360938
2017/02/16 08:15:00,1.563322047
2017/02/16 08:30:00,1.123218334
2017/02/16 08:45:00,2.993179913
2017/02/16 09:00:00,15.03310439
2017/02/16 09:15:00,9.458549229
2017/02/16 09:30:00,18.9463404
2017/02/16 09:45:00,20.39956474
2017/02/16 10:00:00,16.80993444
2017/02/16 10:15:00,21.95647039
2017/02/16 10:30:00,19.99790265
2017/02/16 10:45:00,21.47366165
2017/02/16 11:00:00,22.36322546
2017/02/16 11:15:00,22.94885747
2017/02/16 11:30:00,15.69439538
2017/02/16 11:45:00,23.80346886
2017/02/16 12:00:00,10.98237441
2017/02/16 12:15:00,25.22428617
2017/02/16 12:30:00,7.446303407
2017/02/16 12:45:00,5.518963194
2017/02/16 13:00:00,26.33472328
2017/02/16 13:15:00,13.96926378
2017/02/16 13:30:00,22.88064241
2017/02/16 13:45:00,16.83311394
2017/02/16 14:00:00,22.12442884
2017/02/16 14:15:00,21.4148785
2017/02/16 14:30:00,20.69503536
2017/02/16 14:45:00,19.99703261
2017/02/16 15:00:00,19.41394469
2017/02/16 15:15:00,17.7593228
2017/02/16 15:30:00,16.11303953
2017/02/16 15:45:00,14.37272463
2017/02/16 16:00:00,13.08889087
2017/02/16 16:15:00,11.37208255
2017/02/16 16:30:00,9.582063278
2017/02/16 16:45:00,7.961798636
2017/02/16 17:00:00,5.915682427
2017/02/16 17:15:00,2.879818054
2017/02/16 17:30:00,0.000332203
2017/02/16 17:45:00,-0.278063198
2017/02/16 18:00:00,-0.389445762
2017/02/16 18:15:00,-0.084702842
2017/02/16 18:30:00,-0.083489487
2017/02/16 18:45:00,-0.084793428
2017/02/16 19:00:00,-0.084571731
2017/02/16 19:15:00,-0.084261351
2017/02/16 19:30:00,-0.083834169
2017/02/16 19:45:00,-0.085133977
2017/02/16 20:00:00,-0.085888747
2017/02/16 20:15:00,-0.084981849
2017/02/16 20:30:00,-0.083552081
2017/02/16 20:45:00,-0.084829378
2017/02/16 21:00:00,-0.085558391
2017/02/16 21:15:00,-0.086062508
2017/02/16 21:30:00,-0.08454579
2017/02/16 21:45:00,-0.084531078
2017/02/16 22:00:00,-0.086106239
2017/02/16 22:15:00,-0.08471498
2017/02/16 22:30:00,-0.083687567
2017/02/16 22:45:00,-0.085565111
2017/02/16 23:00:00,-0.085156923
2017/02/16 23:15:00,-0.083697482
2017/02/16 23:30:00,-0.083246823
2017/02/16 23:45:00,-0.085049239
2017/02/17 00:00:00,-0.084430655
2017/02/17 00:15:00,-0.085304735
2017/02/17 00:30:00,-0.085535359
2017/02/17 00:45:00,-0.08571992
2017/02/17 01:00:00,-0.085923256
2017/02/17 01:15:00,-0.084732
2017/02/17 01:30:00,-0.085268579
2017/02/17 01:45:00,-0.085580276
2017/02/17 02:00:00,-0.085893992
2017/02/17 02:15:00,-0.084506046
2017/02/17 02:30:00,-0.085804903
2017/02/17 02:45:00,-0.084828428
2017/02/17 03:00:00,-0.086002147
2017/02/17 03:15:00,-0.083988429
2017/02/17 03:30:00,-0.084949765
2017/02/17 03:45:00,-0.0868297
2017/02/17 04:00:00,-0.085081694
2017/02/17 04:15:00,-0.083102095
2017/02/17 04:30:00,-0.084684617
2017/02/17 04:45:00,-0.085043352
2017/02/17 05:00:00,-0.084992062
2017/02/17 05:15:00,-0.085291577
2017/02/17 05:30:00,-0.085768733
2017/02/17 05:45:00,-0.085783596
2017/02/17 06:00:00,-0.08598175
2017/02/17 06:15:00,-0.084851748
2017/02/17 06:30:00,-0.084378929
2017/02/17 06:45:00,-0.086023668
2017/02/17 07:00:00,-0.084722006
2017/02/17 07:15:00,-0.335197276
2017/02/17 07:30:00,-0.323064824
2017/02/17 07:45:00,-0.111097579
2017/02/17 08:00:00,0.278252281
2017/02/17 08:15:00,0.590187146
2017/02/17 08:30:00,0.927891205
2017/02/17 08:45:00,1.679574043
2017/02/17 09:00:00,1.463529694
2017/02/17 09:15:00,1.372464381
2017/02/17 09:30:00,0.623287402
2017/02/17 09:45:00,0.196089417
2017/02/17 10:00:00,0.414654621
2017/02/17 10:15:00,0.95920439
2017/02/17 10:30:00,2.225858895
2017/02/17 10:45:00,4.912817367
2017/02/17 11:00:00,7.970411261
2017/02/17 11:15:00,6.233101185
2017/02/17 11:30:00,7.002966746
2017/02/17 11:45:00,6.454238955
2017/02/17 12:00:00,7.084451095
2017/02/17 12:15:00,2.248361595
2017/02/17 12:30:00,3.292042128
2017/02/17 12:45:00,3.058306257
2017/02/17 13:00:00,1.944528405
2017/02/17 13:15:00,2.998746244
2017/02/17 13:30:00,4.246302263
2017/02/17 13:45:00,3.159778802
2017/02/17 14:00:00,1.921696486
2017/02/17 14:15:00,1.774427678
2017/02/17 14:30:00,1.807219668
2017/02/17 14:45:00,0.392502247
2017/02/17 15:00:00,0.933051843
2017/02/17 15:15:00,0.413935459
2017/02/17 15:30:00,1.102379145
2017/02/17 15:45:00,2.477364167
2017/02/17 16:00:00,0.193886426
2017/02/17 16:15:00,-0.157652552
2017/02/17 16:30:00,-0.095754954
2017/02/17 16:45:00,-0.141756531
2017/02/17 17:00:00,0.062392411
2017/02/17 17:15:00,-0.146885526
2017/02/17 17:30:00,-0.327611087
2017/02/17 17:45:00,-0.083725508
2017/02/17 18:00:00,-0.082500163
2017/02/17 18:15:00,-0.083740308
2017/02/17 18:30:00,-0.084032889
2017/02/17 18:45:00,-0.083300837
2017/02/17 19:00:00,-0.084086393
2017/02/17 19:15:00,-0.084099017
2017/02/17 19:30:00,-0.08468763
2017/02/17 19:45:00,-0.08451073
2017/02/17 20:00:00,-0.0853003
2017/02/17 20:15:00,-0.084332191
2017/02/17 20:30:00,-0.085945246
2017/02/17 20:45:00,-0.085140115
2017/02/17 21:00:00,-0.084979432
2017/02/17 21:15:00,-0.084000993
2017/02/17 21:30:00,-0.086039842
2017/02/17 21:45:00,-0.085847929
2017/02/17 22:00:00,-0.087256295
2017/02/17 22:15:00,-0.085880973
2017/02/17 22:30:00,-0.084557213
2017/02/17 22:45:00,-0.083570717
2017/02/17 23:00:00,-0.084709598
2017/02/17 23:15:00,-0.085654673
2017/02/17 23:30:00,-0.083384319
2017/02/17 23:45:00,-0.085481108
2017/02/18 00:00:00,-0.084826625
2017/02/18 00:15:00,-0.08592208
2017/02/18 00:30:00,-0.084689727
2017/02/18 00:45:00,-0.085129618
2017/02/18 01:00:00,-0.084802444
2017/02/18 01:15:00,-0.086301316
2017/02/18 01:30:00,-0.086862827
2017/02/18 01:45:00,-0.083170945
2017/02/18 02:00:00,-0.08607558
2017/02/18 02:15:00,-0.084657751
2017/02/18 02:30:00,-0.08488023
2017/02/18 02:45:00,-0.085757194
2017/02/18 03:00:00,-0.08697276
2017/02/18 03:15:00,-0.086776421
2017/02/18 03:30:00,-0.085317991
2017/02/18 03:45:00,-0.084589999
2017/02/18 04:00:00,-0.085209363
2017/02/18 04:15:00,-0.08564721
2017/02/18 04:30:00,-0.085651647
2017/02/18 04:45:00,-0.08534173
2017/02/18 05:00:00,-0.085276223
2017/02/18 05:15:00,-0.083748037
2017/02/18 05:30:00,-0.084569883
2017/02/18 05:45:00,-0.085877215
2017/02/18 06:00:00,-0.085527954
2017/02/18 06:15:00,-0.084690502
2017/02/18 06:30:00,-0.084515804
2017/02/18 06:45:00,-0.085777412
2017/02/18 07:00:00,-0.327308141
2017/02/18 07:15:00,-0.258169202
2017/02/18 07:30:00,-0.102516927
2017/02/18 07:45:00,0.0772475
2017/02/18 08:00:00,0.585789321
2017/02/18 08:15:00,0.452270677
2017/02/18 08:30:00,1.40740331
2017/02/18 08:45:00,2.578349054
2017/02/18 09:00:00,2.732911595
2017/02/18 09:15:00,2.210161829
2017/02/18 09:30:00,3.498695032
2017/02/18 09:45:00,6.443647703
2017/02/18 10:00:00,7.468382279
2017/02/18 10:15:00,8.469348335
2017/02/18 10:30:00,7.117283328
2017/02/18 10:45:00,11.30646626
2017/02/18 11:00:00,8.59232281
2017/02/18 11:15:00,6.164693729
2017/02/18 11:30:00,9.293262768
2017/02/18 11:45:00,8.380973736
2017/02/18 12:00:00,12.16529899
2017/02/18 12:15:00,28.28001674
2017/02/18 12:30:00,17.90333478
2017/02/18 12:45:00,17.25379057
2017/02/18 13:00:00,12.55991775
2017/02/18 13:15:00,12.41250075
2017/02/18 13:30:00,5.745080535
2017/02/18 13:45:00,5.336203734
2017/02/18 14:00:00,6.461148906
2017/02/18 14:15:00,4.79721419
2017/02/18 14:30:00,4.201402227
2017/02/18 14:45:00,4.708183662
2017/02/18 15:00:00,4.383209586
2017/02/18 15:15:00,2.858661914
2017/02/18 15:30:00,2.447431084
2017/02/18 15:45:00,2.600625463
2017/02/18 16:00:00,1.182471836
2017/02/18 16:15:00,2.340443114
2017/02/18 16:30:00,1.51252468
2017/02/18 16:45:00,1.273351399
2017/02/18 17:00:00,0.382284522
2017/02/18 17:15:00,-0.068534826
2017/02/18 17:30:00,-0.278238523
2017/02/18 17:45:00,-0.293168076
2017/02/18 18:00:00,-0.362863314
2017/02/18 18:15:00,-0.080372315
2017/02/18 18:30:00,-0.081959623
2017/02/18 18:45:00,-0.082604591
2017/02/18 19:00:00,-0.081335336
2017/02/18 19:15:00,-0.082225964
2017/02/18 19:30:00,-0.083131111
2017/02/18 19:45:00,-0.08381355
2017/02/18 20:00:00,-0.083341013
2017/02/18 20:15:00,-0.083117482
2017/02/18 20:30:00,-0.082545038
2017/02/18 20:45:00,-0.083767488
2017/02/18 21:00:00,-0.083904098
2017/02/18 21:15:00,-0.083512113
2017/02/18 21:30:00,-0.083339943
2017/02/18 21:45:00,-0.083596572
2017/02/18 22:00:00,-0.084722833
2017/02/18 22:15:00,-0.084076801
2017/02/18 22:30:00,-0.08457291
2017/02/18 22:45:00,-0.085072293
2017/02/18 23:00:00,-0.084159079
2017/02/18 23:15:00,-0.084421526
2017/02/18 23:30:00,-0.085270166
2017/02/18 23:45:00,-0.084954942
2017/02/19 00:00:00,-0.083062302
2017/02/19 00:15:00,-0.084621446
2017/02/19 00:30:00,-0.083646167
2017/02/19 00:45:00,-0.085349028
2017/02/19 01:00:00,-0.083946389
2017/02/19 01:15:00,-0.084587679
2017/02/19 01:30:00,-0.08366683
2017/02/19 01:45:00,-0.084952936
2017/02/19 02:00:00,-0.085447664
2017/02/19 02:15:00,-0.084713161
2017/02/19 02:30:00,-0.085811235
2017/02/19 02:45:00,-0.085148543
2017/02/19 03:00:00,-0.084866727
2017/02/19 03:15:00,-0.085418442
2017/02/19 03:30:00,-0.084619903
2017/02/19 03:45:00,-0.085635911
2017/02/19 04:00:00,-0.08541215
2017/02/19 04:15:00,-0.084253243
2017/02/19 04:30:00,-0.086080967
2017/02/19 04:45:00,-0.085387088
2017/02/19 05:00:00,-0.084959275
2017/02/19 05:15:00,-0.084675713
2017/02/19 05:30:00,-0.084794761
2017/02/19 05:45:00,-0.085551158
2017/02/19 06:00:00,-0.085325107
2017/02/19 06:15:00,-0.085961772
2017/02/19 06:30:00,-0.084778444
2017/02/19 06:45:00,-0.085395698
2017/02/19 07:00:00,-0.085073845
2017/02/19 07:15:00,-0.085691721
2017/02/19 07:30:00,0.759479967
2017/02/19 07:45:00,1.358400146
2017/02/19 08:00:00,1.264243589
2017/02/19 08:15:00,6.04168582
2017/02/19 08:30:00,3.33209269
2017/02/19 08:45:00,2.858563105
2017/02/19 09:00:00,2.666920924
2017/02/19 09:15:00,3.996747915
2017/02/19 09:30:00,3.36421653
2017/02/19 09:45:00,5.025021156
2017/02/19 10:00:00,3.228123041
2017/02/19 10:15:00,5.01082987
2017/02/19 10:30:00,3.386353536
2017/02/19 10:45:00,2.679447273
2017/02/19 11:00:00,3.706507961
2017/02/19 11:15:00,3.601112711
2017/02/19 11:30:00,6.041074944
2017/02/19 11:45:00,6.704712415
2017/02/19 12:00:00,4.140233723
2017/02/19 12:15:00,8.698101854
2017/02/19 12:30:00,6.247250557
2017/02/19 12:45:00,6.554962285
2017/02/19 13:00:00,5.69409337
2017/02/19 13:15:00,5.236764606
2017/02/19 13:30:00,5.564962626
2017/02/19 13:45:00,4.028571538
2017/02/19 14:00:00,3.280878274
2017/02/19 14:15:00,2.611859806
2017/02/19 14:30:00,2.806547868
2017/02/19 14:45:00,2.473588232
2017/02/19 15:00:00,3.480681153
2017/02/19 15:15:00,3.355450702
2017/02/19 15:30:00,2.714035396
2017/02/19 15:45:00,2.132820515
2017/02/19 16:00:00,0.924856994
2017/02/19 16:15:00,0.039525934
2017/02/19 16:30:00,0.408786475
2017/02/19 16:45:00,0.493699408
2017/02/19 17:00:00,0.06374238
2017/02/19 17:15:00,0.003445418
2017/02/19 17:30:00,-0.082159512
2017/02/19 17:45:00,-0.082975221
2017/02/19 18:00:00,-0.083160786
2017/02/19 18:15:00,-0.083167648
2017/02/19 18:30:00,-0.084261229
2017/02/19 18:45:00,-0.084091676
2017/02/19 19:00:00,-0.083617309
2017/02/19 19:15:00,-0.083520646
2017/02/19 19:30:00,-0.083433751
2017/02/19 19:45:00,-0.082140787
2017/02/19 20:00:00,-0.082847398
2017/02/19 20:15:00,-0.083396409
2017/02/19 20:30:00,-0.083620814
2017/02/19 20:45:00,-0.084426891
2017/02/19 21:00:00,-0.084566597
2017/02/19 21:15:00,-0.083643632
2017/02/19 21:30:00,-0.083637698
2017/02/19 21:45:00,-0.084821199
2017/02/19 22:00:00,-0.085322746
2017/02/19 22:15:00,-0.084659731
2017/02/19 22:30:00,-0.084896192
2017/02/19 22:45:00,-0.084396394
2017/02/19 23:00:00,-0.083918418
2017/02/19 23:15:00,-0.08466102
2017/02/19 23:30:00,-0.086642846
2017/02/19 23:45:00,-0.085099631
2017/02/20 00:00:00,-0.086651954
2017/02/20 00:15:00,-0.083753874
2017/02/20 00:30:00,-0.083579511
2017/02/20 00:45:00,-0.085677161
2017/02/20 01:00:00,-0.084977623
2017/02/20 01:15:00,-0.084867884
2017/02/20 01:30:00,-0.085485595
2017/02/20 01:45:00,-0.084995608
2017/02/20 02:00:00,-0.085560621
2017/02/20 02:15:00,-0.083441334
2017/02/20 02:30:00,-0.085439458
2017/02/20 02:45:00,-0.084287125
2017/02/20 03:00:00,-0.085035645
2017/02/20 03:15:00,-0.084227377
2017/02/20 03:30:00,-0.085137032
2017/02/20 03:45:00,-0.084496634
2017/02/20 04:00:00,-0.085291237
2017/02/20 04:15:00,-0.086128069
2017/02/20 04:30:00,-0.083943111
2017/02/20 04:45:00,-0.084268638
2017/02/20 05:00:00,-0.083897577
2017/02/20 05:15:00,-0.084547209
2017/02/20 05:30:00,-0.082605142
2017/02/20 05:45:00,-0.08393342
2017/02/20 06:00:00,-0.083520062
2017/02/20 06:15:00,-0.083423003
2017/02/20 06:30:00,-0.082114548
2017/02/20 06:45:00,-0.081984019
2017/02/20 07:00:00,-0.271757011
2017/02/20 07:15:00,-0.283916979
2017/02/20 07:30:00,0.026440847
2017/02/20 07:45:00,0.509414745
2017/02/20 08:00:00,-0.070963438
2017/02/20 08:15:00,0.100192707
2017/02/20 08:30:00,0.154068233
2017/02/20 08:45:00,0.513292534
2017/02/20 09:00:00,0.932754427
2017/02/20 09:15:00,0.813894814
2017/02/20 09:30:00,1.455046767
2017/02/20 09:45:00,0.624959714
2017/02/20 10:00:00,1.65040675
2017/02/20 10:15:00,1.873703492
2017/02/20 10:30:00,1.204316837
2017/02/20 10:45:00,0.995409837
2017/02/20 11:00:00,1.299671894
2017/02/20 11:15:00,2.262315015
2017/02/20 11:30:00,1.319912608
2017/02/20 11:45:00,6.21998086
2017/02/20 12:00:00,6.909453527
2017/02/20 12:15:00,3.689804264
2017/02/20 12:30:00,1.560457663
2017/02/20 12:45:00,4.256236498
2017/02/20 13:00:00,1.489580488
2017/02/20 13:15:00,5.876205937
2017/02/20 13:30:00,1.799722981
2017/02/20 13:45:00,1.910226703
2017/02/20 14:00:00,1.655856184
2017/02/20 14:15:00,1.75942924
2017/02/20 14:30:00,3.426676997
2017/02/20 14:45:00,-0.064372227
2017/02/20 15:00:00,0.919524822
2017/02/20 15:15:00,0.460907959
2017/02/20 15:30:00,0.681535034
2017/02/20 15:45:00,0.293937808
2017/02/20 16:00:00,0.190374407
2017/02/20 16:15:00,-0.044938626
2017/02/20 16:30:00,-0.048767199
2017/02/20 16:45:00,0.250728029
2017/02/20 17:00:00,0.780741993
2017/02/20 17:15:00,-0.020004444
2017/02/20 17:30:00,-0.083221422
2017/02/20 17:45:00,-0.081750078
2017/02/20 18:00:00,-0.344375992
2017/02/20 18:15:00,-0.082353952
2017/02/20 18:30:00,-0.084078824
2017/02/20 18:45:00,-0.083136739
2017/02/20 19:00:00,-0.082184734
2017/02/20 19:15:00,-0.082889007
2017/02/20 19:30:00,-0.082617758
2017/02/20 19:45:00,-0.083292717
2017/02/20 20:00:00,-0.083196548
2017/02/20 20:15:00,-0.083920987
2017/02/20 20:30:00,-0.083630239
2017/02/20 20:45:00,-0.083919063
2017/02/20 21:00:00,-0.084388108
2017/02/20 21:15:00,-0.085372321
2017/02/20 21:30:00,-0.083510946
2017/02/20 21:45:00,-0.085910587
2017/02/20 22:00:00,-0.085336414
2017/02/20 22:15:00,-0.086184519
2017/02/20 22:30:00,-0.086948689
2017/02/20 22:45:00,-0.083750237
2017/02/20 23:00:00,-0.084612894
2017/02/20 23:15:00,-0.085950723
2017/02/20 23:30:00,-0.084611967
2017/02/20 23:45:00,-0.085420254
2017/02/21 00:00:00,-0.083611018
2017/02/21 00:15:00,-0.084480385
2017/02/21 00:30:00,-0.084180016
2017/02/21 00:45:00,-0.08457316
2017/02/21 01:00:00,-0.083246267
2017/02/21 01:15:00,-0.084926902
2017/02/21 01:30:00,-0.084402486
2017/02/21 01:45:00,-0.084444414
2017/02/21 02:00:00,-0.08425351
2017/02/21 02:15:00,-0.084445566
2017/02/21 02:30:00,-0.084631911
2017/02/21 02:45:00,-0.084977442
2017/02/21 03:00:00,-0.08618415
2017/02/21 03:15:00,-0.086282544
2017/02/21 03:30:00,-0.086680035
2017/02/21 03:45:00,-0.086649273
2017/02/21 04:00:00,-0.08620943
2017/02/21 04:15:00,-0.085714551
2017/02/21 04:30:00,-0.084740945
2017/02/21 04:45:00,-0.085466531
2017/02/21 05:00:00,-0.085087174
2017/02/21 05:15:00,-0.085326161
2017/02/21 05:30:00,-0.084277278
2017/02/21 05:45:00,-0.085322619
2017/02/21 06:00:00,-0.084446131
2017/02/21 06:15:00,-0.08435778
2017/02/21 06:30:00,-0.084289525
2017/02/21 06:45:00,-0.083810886
2017/02/21 07:00:00,-0.165532564
2017/02/21 07:15:00,0.109055998
2017/02/21 07:30:00,1.409078564
2017/02/21 07:45:00,0.827921623
2017/02/21 08:00:00,-0.074923623
2017/02/21 08:15:00,0.02796008
2017/02/21 08:30:00,0.440950882
2017/02/21 08:45:00,1.959553774
2017/02/21 09:00:00,5.100121172
2017/02/21 09:15:00,18.50923939
2017/02/21 09:30:00,3.005576956
2017/02/21 09:45:00,12.3777997
2017/02/21 10:00:00,19.73699433
2017/02/21 10:15:00,17.70092103
2017/02/21 10:30:00,21.71731272
2017/02/21 10:45:00,9.114636103
2017/02/21 11:00:00,10.90866733
2017/02/21 11:15:00,14.4718509
2017/02/21 11:30:00,20.2525492
2017/02/21 11:45:00,18.54016596
2017/02/21 12:00:00,24.98269307
2017/02/21 12:15:00,25.40590541
2017/02/21 12:30:00,26.2602939
2017/02/21 12:45:00,26.46312189
2017/02/21 13:00:00,24.84322195
2017/02/21 13:15:00,25.83785318
2017/02/21 13:30:00,21.62711554
2017/02/21 13:45:00,24.73918765
2017/02/21 14:00:00,23.35786789
2017/02/21 14:15:00,17.15790383
2017/02/21 14:30:00,10.74393109
2017/02/21 14:45:00,24.93590644
2017/02/21 15:00:00,23.23769013
2017/02/21 15:15:00,5.681137395
2017/02/21 15:30:00,20.0575889
2017/02/21 15:45:00,10.20178667
2017/02/21 16:00:00,15.11637263
2017/02/21 16:15:00,4.053300416
2017/02/21 16:30:00,0.894982573
2017/02/21 16:45:00,1.048712059
2017/02/21 17:00:00,-0.076816889
2017/02/21 17:15:00,-0.139249782
2017/02/21 17:30:00,-0.287256278
2017/02/21 17:45:00,-0.346187373
2017/02/21 18:00:00,-0.083096204
2017/02/21 18:15:00,-0.084062851
2017/02/21 18:30:00,-0.083080659
2017/02/21 18:45:00,-0.082677185
2017/02/21 19:00:00,-0.083011638
2017/02/21 19:15:00,-0.083159739
2017/02/21 19:30:00,-0.083628988
2017/02/21 19:45:00,-0.083503505
2017/02/21 20:00:00,-0.083952939
2017/02/21 20:15:00,-0.083514152
2017/02/21 20:30:00,-0.082491995
2017/02/21 20:45:00,-0.083966353
2017/02/21 21:00:00,-0.084055838
2017/02/21 21:15:00,-0.083057107
2017/02/21 21:30:00,-0.084708547
2017/02/21 21:45:00,-0.084609791
2017/02/21 22:00:00,-0.085007301
2017/02/21 22:15:00,-0.084276251
2017/02/21 22:30:00,-0.084641308
2017/02/21 22:45:00,-0.085852465
2017/02/21 23:00:00,-0.084308504
2017/02/21 23:15:00,-0.085267565
2017/02/21 23:30:00,-0.084845177
2017/02/21 23:45:00,-0.085524726
2017/02/22 00:00:00,-0.085440327
2017/02/22 00:15:00,-0.085111268
2017/02/22 00:30:00,-0.082788433
2017/02/22 00:45:00,-0.084234166
2017/02/22 01:00:00,-0.084247981
2017/02/22 01:15:00,-0.085734601
2017/02/22 01:30:00,-0.084518177
2017/02/22 01:45:00,-0.084274401
2017/02/22 02:00:00,-0.085074426
2017/02/22 02:15:00,-0.085846259
2017/02/22 02:30:00,-0.085230938
2017/02/22 02:45:00,-0.084145713
2017/02/22 03:00:00,-0.084891229
2017/02/22 03:15:00,-0.085811055
2017/02/22 03:30:00,-0.084312955
2017/02/22 03:45:00,-0.085352167
2017/02/22 04:00:00,-0.085148555
2017/02/22 04:15:00,-0.085897874
2017/02/22 04:30:00,-0.084269347
2017/02/22 04:45:00,-0.084619272
2017/02/22 05:00:00,-0.084872391
2017/02/22 05:15:00,-0.085686901
2017/02/22 05:30:00,-0.085508815
2017/02/22 05:45:00,-0.085160629
2017/02/22 06:00:00,-0.086538149
2017/02/22 06:15:00,-0.084948617
2017/02/22 06:30:00,-0.084773303
2017/02/22 06:45:00,-0.295765909
2017/02/22 07:00:00,-0.085121422
2017/02/22 07:15:00,0.445263477
2017/02/22 07:30:00,1.53326
2017/02/22 07:45:00,3.02060256
2017/02/22 08:00:00,4.734259407
2017/02/22 08:15:00,6.751933146
2017/02/22 08:30:00,8.905748574
2017/02/22 08:45:00,10.94825865
2017/02/22 09:00:00,12.74635693
2017/02/22 09:15:00,12.92510902
2017/02/22 09:30:00,8.07773912
2017/02/22 09:45:00,14.80458107
2017/02/22 10:00:00,6.831701024
2017/02/22 10:15:00,10.74154385
2017/02/22 10:30:00,14.64502974
2017/02/22 10:45:00,17.73338509
2017/02/22 11:00:00,24.35056057
2017/02/22 11:15:00,7.54444503
2017/02/22 11:30:00,24.54617701
2017/02/22 11:45:00,26.25591167
2017/02/22 12:00:00,24.56606862
2017/02/22 12:15:00,14.49174178
2017/02/22 12:30:00,13.40600324
2017/02/22 12:45:00,11.4627717
2017/02/22 13:00:00,16.27393233
2017/02/22 13:15:00,26.16422637
2017/02/22 13:30:00,24.68186817
2017/02/22 13:45:00,24.3509552
2017/02/22 14:00:00,24.54105291
2017/02/22 14:15:00,23.17793694
2017/02/22 14:30:00,22.58361816
2017/02/22 14:45:00,22.26371791
2017/02/22 15:00:00,21.39917542
2017/02/22 15:15:00,3.835243483
2017/02/22 15:30:00,4.484220453
2017/02/22 15:45:00,17.03601812
2017/02/22 16:00:00,7.315451241
2017/02/22 16:15:00,13.13494277
2017/02/22 16:30:00,12.19006852
2017/02/22 16:45:00,9.499618181
2017/02/22 17:00:00,6.949590508
2017/02/22 17:15:00,0.512903745
2017/02/22 17:30:00,0.318197167
2017/02/22 17:45:00,-0.140036056
2017/02/22 18:00:00,-0.081413166
2017/02/22 18:15:00,-0.083243298
2017/02/22 18:30:00,-0.083161076
2017/02/22 18:45:00,-0.082960498
2017/02/22 19:00:00,-0.083161894
2017/02/22 19:15:00,-0.082954228
2017/02/22 19:30:00,-0.083453514
2017/02/22 19:45:00,-0.083552123
2017/02/22 20:00:00,-0.084377617
2017/02/22 20:15:00,-0.084077723
2017/02/22 20:30:00,-0.084545413
2017/02/22 20:45:00,-0.083876486
2017/02/22 21:00:00,-0.085402727
2017/02/22 21:15:00,-0.084343219
2017/02/22 21:30:00,-0.085070524
2017/02/22 21:45:00,-0.085320443
2017/02/22 22:00:00,-0.085310465
2017/02/22 22:15:00,-0.085568747
2017/02/22 22:30:00,-0.086105654
2017/02/22 22:45:00,-0.086307585
2017/02/22 23:00:00,-0.086123623
2017/02/22 23:15:00,-0.086118644
2017/02/22 23:30:00,-0.086680814
2017/02/22 23:45:00,-0.086417357
2017/02/23 00:00:00,-0.086877574
2017/02/23 00:15:00,-0.085211254
2017/02/23 00:30:00,-0.085247909
2017/02/23 00:45:00,-0.084030921
2017/02/23 01:00:00,-0.084802425
2017/02/23 01:15:00,-0.084611077
2017/02/23 01:30:00,-0.085717846
2017/02/23 01:45:00,-0.085778871
2017/02/23 02:00:00,-0.085839112
2017/02/23 02:15:00,-0.085564855
2017/02/23 02:30:00,-0.086577347
2017/02/23 02:45:00,-0.085808629
2017/02/23 03:00:00,-0.084761071
2017/02/23 03:15:00,-0.085843602
2017/02/23 03:30:00,-0.085375953
2017/02/23 03:45:00,-0.086397306
2017/02/23 04:00:00,-0.08441317
2017/02/23 04:15:00,-0.085854966
2017/02/23 04:30:00,-0.085669231
2017/02/23 04:45:00,-0.086574013
2017/02/23 05:00:00,-0.084174848
2017/02/23 05:15:00,-0.084204217
2017/02/23 05:30:00,-0.085693842
2017/02/23 05:45:00,-0.086618388
2017/02/23 06:00:00,-0.085040328
2017/02/23 06:15:00,-0.084720106
2017/02/23 06:30:00,-0.08457157
2017/02/23 06:45:00,-0.297670397
2017/02/23 07:00:00,-0.064662149
2017/02/23 07:15:00,0.485689831
2017/02/23 07:30:00,1.610074172
2017/02/23 07:45:00,3.19559164
2017/02/23 08:00:00,5.036856047
2017/02/23 08:15:00,7.068852234
2017/02/23 08:30:00,8.953463221
2017/02/23 08:45:00,10.78864117
2017/02/23 09:00:00,12.66575421
2017/02/23 09:15:00,14.29574289
2017/02/23 09:30:00,15.83314357
2017/02/23 09:45:00,17.10152651
2017/02/23 10:00:00,18.37238054
2017/02/23 10:15:00,19.4433651
2017/02/23 10:30:00,20.27188447
2017/02/23 10:45:00,20.96761401
2017/02/23 11:00:00,21.83412552
2017/02/23 11:15:00,22.43977807
2017/02/23 11:30:00,23.04156249
2017/02/23 11:45:00,23.6736714
2017/02/23 12:00:00,24.08736016
2017/02/23 12:15:00,25.0407451
2017/02/23 12:30:00,23.92627122
2017/02/23 12:45:00,9.240279579
2017/02/23 13:00:00,4.32217749
2017/02/23 13:15:00,13.59599765
2017/02/23 13:30:00,27.35138528
2017/02/23 13:45:00,26.01127885
